id,course_id,start,end,course_type,category,course_name,course_syllabus,course_keyword,course_category,_pref
11481,course-v1:CQU+TSJYSTG00030+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,,信息技術與社會,,"信息技術與社會（通識教育）,隨堂模式,重慶大學,",程式,1
11477,course-v1:CQU+TSJYSTG00031+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,,水資源與當代生活和發展,,"水資源與當代生活和發展（通識教育）,隨堂模式,重慶大學,",生活,1
11470,course-v1:CQU+TSJYSTG00033+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,,認識轉基因,,"認識轉基因（通識教育）,隨堂模式,重慶大學,",科學,1
11463,course-v1:CQU+TSJYSTG00034+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,,腫瘤預防與治療,,"腫瘤預防與治療（通識教育）,隨堂模式,重慶大學,",程式,1
6351,course-v1:CQU+ceshi0607+2016_T2,2016-09-01 00:00:00,2016-12-01 00:00:00,0,,測試,,"測試(2016春),隨堂模式,重慶大學,",科學,1
7476,course-v1:CQU+cqu00001+2016_T2,2016-06-24 00:00:00,2016-12-30 23:30:00,0,,重慶大學慕課平臺使用指南,本課程將由何聚厚老師代領大家走進翻轉課堂教學法，學習運用翻轉課堂授課時如何對課前、課中和課後教學環節進行設計。本課程包含大量視頻資源和相關資料，幫助大家掌握翻轉課堂教學的基本原理和實施方法。,"重慶大學慕課平臺使用指南（教師使用指南）,隨堂模式,重慶大學,",教育,1
11912,course-v1:CQU+jf001+201706,2016-09-10 00:00:00,2017-01-30 00:00:00,0,,在線課程設計與製作,本課從翻轉課堂教學模式的設計着眼，介紹瞭如何規劃、設計翻轉課堂教學；如何製作簡單的在線課程視頻；如何使用我校“重慶大學慕課平臺”建立自己的在線課程資源。,"在線課程設計與製作,隨堂模式,重慶大學,",商管,1
12035,course-v1:CQU+jsfz201706+201706,2017-06-15 00:00:00,2017-06-30 00:00:00,0,,在線課程建設,本課從翻轉課堂教學模式的設計着眼，介紹瞭如何規劃、設計翻轉課堂教學；如何製作簡單的在線課程視頻；如何使用我校“重慶大學慕課平臺”建立自己的在線課程資源。,"在線課程建設,隨堂模式,重慶大學,",商管,1
12211,course-v1:CQU+yanshiyongkecheng001+2017_T1,2017-09-10 08:00:00,2018-01-10 00:00:00,0,,演示用課程,,"演示用課程,隨堂模式,重慶大學,",程式,1
10477,course-v1:CQUMOOC+0001-UniversityChemistry+2017_T1,2017-04-01 08:00:00,2017-12-30 00:00:00,0,,大學化學I,《大學化學Ⅰ》是高等院校非化學化工類專業自然科學類公共基礎課。課程簡明、概括地介紹了化學的一般原理、基本規律和研究方法，並用化學的觀點分析認識工程技術、社會熱點中的化學問題，具有突出的應用性和社會性。課程內容包括化學反應的基本規律、物質結構和化學與工程技術·人類·社會3部分。,"大學化學I（2017自主學習）,隨堂模式,,",科學,1
10480,course-v1:CQUMOOC+0002-StructuralMechanics+2017_T1,2017-04-01 08:00:00,2017-12-31 20:00:00,0,,結構力學,習武要鍛鍊筋骨，寫文章要理清脈絡。結構力學就是教您分析建築的“筋骨”——結構怎樣受力、傳力和變形，理清力學思維脈絡的祕籍。,"結構力學(2017自主學習),隨堂模式,,",運動,1
10483,course-v1:CQUMOOC+0003-EmbeddedController+2017_T1,2017-04-01 08:00:00,2017-12-31 22:00:00,0,,電子商務,電子商務受到上至國家領導、下至普通百姓的關注。這不是一門技術課程，而是從商務視角，通過知識講解、案例分析和實地考察的方式，與學習者一起去探索電商成功的奧祕，提升電子商務運用能力，助力開啓創業夢想。,"電子商務（2017自主學習）,隨堂模式,,",商管,1
10511,course-v1:CQUMOOC+0005-ElectricalandElectronical-II+2017_T1,2017-04-01 08:00:00,2017-12-31 00:00:00,0,,電工電子學-下,《電工電子學（下）》課程要求學生了解邏輯運算、理解基本組合邏輯電路、時序邏輯電路的工作原理和應用；理解變壓器、三相異步電動機的結構、工作原理及特性，熟悉低壓電器控制的基本器件和基本控制方法；對實際電路具有初步認知和分析能力。,"電工電子學-下（2017自主學習）,隨堂模式,,",程式,1
10487,course-v1:CQUMOOC+0005-ProbabilitandStatistics+2017_T1,2030-01-01 08:00:00,2017-05-28 00:00:00,0,,概率論與數理統計,“醫院看病等候時間長是否普遍”、“城市裏汽車數量增幅比例是多少”、“兩城市的空氣質量數據分析”等等，這些隨機現象在現代生活中無處不在。該課程將引導你學習定量描述隨機現象統計規律的數學模型和計算方法。,"概率論與數理統計（2017自主學習）,隨堂模式,,",科學,1
10512,course-v1:CQUMOOC+0007-Webdevelopmenttechnology+2017_T1,2017-04-01 08:00:00,2017-12-31 00:00:00,0,,Web 開發技術,本課程將引導你構建整個Web開發的知識體系，循序漸進地將你領進Web開發的大門。在基本概念、環境搭建和開發工具講解基礎上，通過案例講授HTML、CSS、DHTML、XML、ASP.NET及Ajax等技術，爲你掌握Web應用系統的開發提供了捷徑。,"Web 開發技術（2017自主學習）,隨堂模式,,",程式,1
10514,course-v1:CQUMOOC+0008-SocialPsychology+2017_T1,2017-04-01 08:00:00,2017-12-31 00:00:00,0,,社會心理學,"本《社會心理學》課程又名《圖說人際關係心理》，不從理論研究的角度追求科學性和嚴謹性，而是聚焦於心理學在生活工作中的實際運用。課程藉助於生活工作實踐中的大量圖片，向您深入淺出地揭示人際關係的基本心理原理。
        第一章：影響。人是如何被環境、他人和羣體的影響的。
        第二章：塑造。也稱“洗腦”，即人的態度是如何被影響和改變的。
        第三章：衝突。深入分析人與人之間產生偏見和衝突的根源。
        第四章：親密。化解衝突，消除戒備，建立互信，走向親密的心理歷程。","社會心理學（2017自主學習）,隨堂模式,,",教育,1
10684,course-v1:CQUMOOC+0009-StudentAssistant+2017_T1,2017-08-26 00:00:00,2017-08-31 23:30:00,0,,助教如何走向卓越,,"助教如何走向卓越,隨堂模式,,",教育,1
10463,course-v1:CQUMOOC+CE301330012017T1+2017_T1,2017-02-20 08:00:00,2017-06-25 00:00:00,0,,基礎工程II,,"基礎工程II（2017年春）,隨堂模式,,",程式,1
10148,course-v1:CQUMOOC+cquspoc-teacher+2017_T1,2017-04-01 08:00:00,2017-08-30 23:30:00,0,,重慶大學SPOC教學平臺使用指南,,"重慶大學SPOC教學平臺使用指南（教師篇）,隨堂模式,,",程式,1
11882,course-v1:CQUSPOC+EDS20503621+2017_T2,2030-01-01 08:00:00,2017-06-27 00:00:00,0,,西方建築文化與翻譯,建築英語翻譯課程是爲非英語專業的學生開設的大學英語拓展課程。本課程屬於專門用途英語，強調以學科內容爲依託的學術英語學習，將學生的語言學習和專業學習結合在一起，以建築類文章爲媒介讓學生掌握該學科所需要的基本學術技能，特別是翻譯技能。本課程的主要特點是應用性和實踐性。,"西方建築文化與翻譯（2017秋-611）,隨堂模式,,",語言,1
11870,course-v1:CQUSPOC+EE20320001+2017_T2,2030-01-01 08:00:00,2017-08-01 00:00:00,0,,電工電子學I-1,“電工技術”的應用已經滲透到各個工程領域。只要您的專業屬於工程領域，來加入我們吧！學好“電工技術”一定能夠讓您在自己的工程領域裏如虎添翼。,"電工電子學I-1(2017年秋）,隨堂模式,,",商管,1
11109,course-v1:CQUX+2017042501X+sp,2017-05-20 08:00:00,,1,electrical,電工電子學,電工電子技術的應用非常廣泛，跟我們的日常生活和各個工程領域都密切相關，他不僅空前的改善了人類的生存環境，而且也極大的促進了生產的發展和科學技術的進步。,"電工電子學（下）,自主模式,重慶大學,電子,工程",程式,1
10017,course-v1:CQUiversity+22830003+2016-T2,2017-02-22 08:00:00,2017-05-20 00:00:00,0,,2017春大學化學III-001,《大學化學Ⅰ》是高等院校非化學化工類專業自然科學類公共基礎課。課程簡明、概括地介紹了化學的一般原理、基本規律和研究方法，並用化學的觀點分析認識工程技術、社會熱點中的化學問題，具有突出的應用性和社會性。課程內容包括化學反應的基本規律、物質結構和化學與工程技術·人類·社會3部分。,"2017春大學化學III-001,隨堂模式,,",科學,1
9065,course-v1:CUPB+CUPB201702+2017_T1,2017-03-20 09:00:00,2017-05-29 23:30:00,0,history,中國石油文化,在這裏觸摸到石油精神的初心，感受到石油精神的韌勁，捕捉到石油精神的傳承。,"中國石油文化（2017春）,隨堂模式,中國石油大學（北京）,工程,歷史",運動,1
11627,course-v1:CYCU+cycusheji+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,art,設計行不行,設計是一門綜合學問，本課程從設計的基礎元素開始介紹，用充滿溫度的設計作品與故事，滿足學員們的需求與渴望，讓生活充滿多元的想像，帶領學員經由自己的眼睛與雙手去判斷丶去調整自己對世界的觀察深度與廣度，學着去享受這個探索的過程，找回自己對於美感和生活品味的初心，開始設計屬於自己的人生。,"設計行不行(2017秋),隨堂模式,臺灣中原大學,藝術·設計",商管,1
11650,course-v1:CYCU+cycusllckx+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,philosophy,思倫理看科學：一場思辯之旅,本課程前半段以一般倫理的基本道德思考爲主軸，讓熟悉同學邏輯思考的基本原則，再討論道德原則正確推論的關鍵，最後討論後果與道德信念相沖突時該如何考慮較爲合理。後半段則蒐集了一些案例，帶領同學思考專業領域的道德議題。,"思倫理看科學：一場思辯之旅(2017秋),隨堂模式,臺灣中原大學,哲學",科學,1
11855,course-v1:CaltechX+BEM1105x+2T2017,2017-09-28 08:00:00,2018-09-28 08:00:00,0,,Pricing Options with Mathematical Models,<p>Introduction to the Black-Scholes-Merton model and other mathematical models for pricing financial derivatives and hedging risk in financial markets.</p>,"Pricing Options with Mathematical Models,隨堂模式,加州理工學院,",商管,1
8591,course-v1:CaltechX+Ec1011x+1T2017,2017-01-04 08:00:00,2017-03-15 08:00:00,0,,Principles of Economics with Calculus,"<p>Quantitative and model-based introduction to basic ideas in economics, and applications to a wide range of real world problems.</p>","Principles of Economics with Calculus,隨堂模式,加州理工學院,",程式,1
10944,course-v1:CatalystX+IL-BSL.S1x+2T2017,2017-05-16 08:00:00,2017-06-27 08:00:00,0,,Cómo Convertirse en un Líder Exitoso,Convertirse en un líder exitoso al aprender habilidades de liderazgo del siglo 21 y aplicar conceptos en el mundo actual.,"Cómo Convertirse en un Líder Exitoso (Entrenamiento de Liderazgo Inclusivo),隨堂模式,CatalystX,",語言,1
10940,course-v1:CatalystX+IL4x+2T2017,2017-05-09 08:00:00,2018-02-06 08:00:00,0,,Get Beyond Work-Life Balance,Develop skills to go beyond balance and better manage work-life priorities as individuals and leaders.,"Get Beyond Work-Life Balance (Inclusive Leadership Training),隨堂模式,CatalystX,",運動,1
8011,course-v1:CatalystX+IL4x+3T2016,2016-11-08 08:00:00,2017-08-29 08:00:00,0,,Inclusive Leadership Training: Get Beyond Work-Life Balance,Develop skills to go beyond balance and better manage work-life priorities as individuals and leaders.,"Inclusive Leadership Training: Get Beyond Work-Life Balance,隨堂模式,CatalystX,",生活,1
10938,course-v1:CatalystX+ILDIV1x+2T2017,2017-04-18 08:00:00,2018-02-06 08:00:00,0,,Communication Skills for Bridging Divides,Develop practical communication skills to mend divides and build a more tolerant and inclusive world through this,"Communication Skills for Bridging Divides,隨堂模式,CatalystX,",語言,1
10941,course-v1:CatalystX+ILX2+2T2017,2017-05-09 08:00:00,2018-02-06 08:00:00,0,,Becoming a Successful Leader,Become a successful leader by learning 21st-century leadership skills and applying concepts to the real world.,"Becoming a Successful Leader (Inclusive Leadership Training),隨堂模式,CatalystX,",運動,1
7733,course-v1:CatalystX+ILX2+3T2016,2016-10-18 08:00:00,2017-07-18 08:00:00,0,,Inclusive Leadership Training: Becoming a Successful Leader,Become a successful leader by learning 21st-century leadership skills and applying concepts to the real world.,"Inclusive Leadership Training: Becoming a Successful Leader,隨堂模式,CatalystX,",程式,1
10939,course-v1:Catalystx+IL5x+2T2017,2017-05-09 08:00:00,2018-02-06 08:00:00,0,,Leading With Effective Communication,Develop communication skills that bring out the best in you — and in others.,"Leading With Effective Communication (Inclusive Leadership Training),隨堂模式,CatalystX,",語言,1
8509,course-v1:Catalystx+IL5x+3T2016,2016-12-06 08:00:00,2017-12-06 08:00:00,0,,Inclusive Leadership Training: Leading with Effective Communication,Develop communication skills that bring out the best in you — and in others.,"Inclusive Leadership Training: Leading with Effective Communication,隨堂模式,CatalystX,",語言,1
9318,course-v1:ChalmersX+ChM003x+1T2017,2017-03-01 08:00:00,2018-02-28 08:00:00,0,,Sensing Planet Earth – From Core to Outer Space,Is the earth flat? Will this year be the hottest year ever? How fast is the rain forest disappearing? … Learn about the crucial tools for measuring and monitoring our planet.,"Sensing Planet Earth – From Core to Outer Space,隨堂模式,查爾姆斯理工大學,",科學,1
10194,course-v1:ChalmersX+ChM004x+2T2017,2017-06-01 08:00:00,2018-05-31 08:00:00,0,,Sensing Planet Earth – Water and Ice,Where do we find water on our planet? Should we worry about rising sea levels? Can we predict climate change? Learn how to measure and monitor the Earth’s water and ice masses.,"Sensing Planet Earth – Water and Ice,隨堂模式,查爾姆斯理工大學,",運動,1
7012,course-v1:ChalmersX+ChM005x+3T2016,2016-10-31 08:00:00,2016-12-01 08:00:00,0,,System Design for Supply Chain Management and Logistics,"Learn how leading supply chains are designed, what makes them competitive and how to use the SCOR model for analysis to increase your business’s ROI.","System Design for Supply Chain Management and Logistics,隨堂模式,查爾姆斯理工大學,",商管,1
7311,course-v1:ChalmersX+ChM006x+1T2017,2017-01-10 08:00:00,2017-02-06 08:00:00,0,,Master Control in Supply Chain Management and Logistics,Boost your logistics skills in this hands-on course on how to master and control your supply chain to enhance your organisation’s productivity.,"Master Control in Supply Chain Management and Logistics,隨堂模式,查爾姆斯理工大學,",商管,1
10002,course-v1:ChengDuU+08460170+2017_T1,2017-02-17 00:00:00,2017-06-02 00:00:00,0,,績效管理概論,"歡迎大家選修績效管理概論！
        課程目標：本課程將會帶領同學們學習績效管理的相關理論，並探討如何將其運用於績效管理的實踐。本課程從工作分析入手，介紹績效指標和標準，以及常用的績效考評技術、績效管理工具和績效溝通。通過有趣的案例分析、多樣化的小組討論，本課程和同學們一起分享和探討，如何解決企業在績效管理中面臨的問題。希望同學們通過本課程的學習，能夠了解和掌握績效管理的相關知識，並能在實踐中加以靈活運用。","績效管理概論（2017春）,隨堂模式,,",商管,1
10137,course-v1:ChongqingThreeGorgesUniversity+1503005079+2016_T2,2017-03-01 08:00:00,2017-05-12 00:00:00,0,,日本文化概論,,"日本文化概論,隨堂模式,,",生活,1
10994,course-v1:ChongqingUX+2017041803X+sp,2017-05-30 08:00:00,,1,,圖說人際關係心理,本課程不從理論研究的角度追求科學性和嚴謹性，而是聚焦於心理學在生活工作中的實際運用，向您深入淺出地揭示人際關係的基本心理原理。,"圖說人際關係心理,自主模式,重慶大學,社科·法律",教育,1
10271,course-v1:ChongqingUniversity+EDS20501+2017_T1,2017-03-05 08:30:00,2017-06-30 23:30:00,0,,商務英語翻譯,本課程是爲非英語專業學生開設的大學英語拓展課程。在大學英語綜合課程學習的基礎上，本課程旨在幫助學生進一步提高商務語境中的翻譯能力。,"商務英語翻譯（2017春）,隨堂模式,重慶大學,",商管,1
7443,course-v1:ChongqingUniversity+EGP20402+2016-2017-1,2016-09-06 08:00:00,2016-12-31 23:30:00,0,,批判性讀寫,,"批判性讀寫,隨堂模式,重慶大學,",程式,1
9923,course-v1:ChongqingUniversity+EUS10021+2017-T1,2017-01-01 08:00:00,2017-06-28 23:30:00,0,,學業素養英語-2017春,,"學業素養英語（二）-2017春,隨堂模式,重慶大學,",商管,1
9961,course-v1:ChongqingUniversity+EUS10041+2016-2017-2,2017-02-20 08:00:00,2017-07-09 00:00:00,0,,學業素養英語4 --李小輝,,"學業素養英語4 --李小輝,隨堂模式,重慶大學,",生活,1
9984,course-v1:ChongqingUniversity+EUS10041+2017-T2,2017-02-20 08:00:00,2017-07-20 00:00:00,0,,學業素養英語,,"學業素養英語（4）,隨堂模式,重慶大學,",商管,1
12232,course-v1:ChongqingUniversity+SE31107+2017_T1,2017-07-15 08:00:00,2018-01-31 08:00:00,0,,Web開發技術,本課程將引導你構建整個Web開發的知識體系，循序漸進地將你領進Web開發的大門。在基本概念、環境搭建和開發工具講解基礎上，通過案例講授HTML、CSS、DHTML、XML、ASP.NET及Ajax等技術，爲你掌握Web應用系統的開發提供了捷徑。,"Web開發技術（2017秋）,隨堂模式,重慶大學,",程式,1
9808,course-v1:Chongqinguniversity+EGP20402+2016-2017-2,2017-02-20 08:00:00,2017-06-30 00:00:00,0,,批判性讀與寫,,"批判性讀與寫 ,隨堂模式,重慶大學,",程式,1
7801,course-v1:Chongqinguniversity+EUS10031+2016_T1,2016-09-05 14:00:00,2017-01-31 14:00:00,0,,學業素養英語3,,"學業素養英語3,隨堂模式,重慶大學,",語言,1
12210,course-v1:CollegeOfEducation+052001+17181,2017-09-01 08:00:00,2018-01-22 20:00:00,0,,教育概論,,"教育概論,隨堂模式,,",程式,1
4244,course-v1:Collegeofart+ZB4017+2016-T1,2015-12-10 08:00:00,2016-05-01 19:00:00,0,,動畫運動規律,《動畫運動規律》課程是動畫專業的一門專業必修課，主要講述動畫製作中人、動物、自然現象的一般運動規律與製作方法。是動畫從業人員必須瞭解與掌握的一項專業知識與製作技能。,"動畫運動規律,隨堂模式,,",運動,1
10201,course-v1:ColumbiaX+BAMM.101x+2T2017,2017-05-22 08:00:00,2017-07-02 08:00:00,0,,Analytics in Python,Learn the fundamental of programming in Python and develop the ability to analyze data and make data-driven decisions.,"Analytics in Python,隨堂模式,哥倫比亞大學,",程式,1
10202,course-v1:ColumbiaX+BAMM.102x+2T2017,2017-07-10 08:00:00,2017-09-24 08:00:00,0,,"Data, Models and Decisions in Business Analytics",Learn fundamental tools and techniques for using data towards making business decisions in the face of uncertainty.,"Data, Models and Decisions in Business Analytics,隨堂模式,哥倫比亞大學,",程式,1
10203,course-v1:ColumbiaX+BAMM.103x+3T2017,2017-09-11 08:00:00,2017-12-03 08:00:00,0,,Business Analytics: Theory and Practice,Learn how to use data to develop insights and predictive capabilities to make better business decisions.,"Business Analytics: Theory and Practice,隨堂模式,哥倫比亞大學,",商管,1
10204,course-v1:ColumbiaX+BAMM.104x+3T2017,2017-09-11 08:00:00,2017-12-23 08:00:00,0,,Marketing Analytics,Develop quantitative models that leverage business data to forecast sales and support important marketing decisions.,"Marketing Analytics,隨堂模式,哥倫比亞大學,",商管,1
11346,course-v1:ColumbiaX+CSMM.101x+2T2017_2,2017-07-29 08:00:00,2017-10-29 08:00:00,0,,Artificial Intelligence,"Learn the fundamentals of Artificial Intelligence (AI), and apply them. Design intelligent agents to solve real-world problems including, search, games, machine learning, logic, and constraint satisfaction problems.","Artificial Intelligence (AI),隨堂模式,哥倫比亞大學,",程式,1
12017,course-v1:ColumbiaX+CSMM.102x+2T2017_2,2017-07-31 08:00:00,2017-10-29 08:00:00,0,,Machine Learning,Master the essentials of machine learning and algorithms to help improve learning from data without human intervention.,"Machine Learning,隨堂模式,哥倫比亞大學,",程式,1
7640,course-v1:ColumbiaX+CSMM.103x+1T2017,2017-04-10 08:00:00,2018-04-10 08:00:00,0,,Robotics,Learn the core techniques for representing robots that perform physical tasks in the real world.,"Robotics,隨堂模式,哥倫比亞大學,",程式,1
11347,course-v1:ColumbiaX+CSMM.104x+3T2017,2017-10-30 08:00:00,2018-01-28 08:00:00,0,,Animation and CGI Motion,Learn the science behind movie animation from the Director of Columbia’s Computer Graphics Group.,"Animation and CGI Motion,隨堂模式,哥倫比亞大學,",程式,1
11129,course-v1:ColumbiaX+DS101X+1T2017,2017-05-15 08:00:00,2018-05-15 08:00:00,0,,Statistical Thinking for Data Science and Analytics,Learn how statistics plays a central role in the data science approach.,"Statistical Thinking for Data Science and Analytics,隨堂模式,哥倫比亞大學,",程式,1
11128,course-v1:ColumbiaX+DS102X+1T2017,2017-05-15 08:00:00,2018-05-15 08:00:00,0,,Machine Learning for Data Science and Analytics,Learn the principles of machine learning and the importance of algorithms.,"Machine Learning for Data Science and Analytics,隨堂模式,哥倫比亞大學,",程式,1
11127,course-v1:ColumbiaX+DS103x+1T2017,2017-05-15 08:00:00,2018-05-15 08:00:00,0,,Enabling Technologies for Data Science and Analytics: The Internet of Things,Discover the relationship between Big Data and the Internet of Things (IoT).,"Enabling Technologies for Data Science and Analytics: The Internet of Things,隨堂模式,哥倫比亞大學,",程式,1
9507,course-v1:ColumbiaX+GM1x+3T2016,2017-01-18 08:00:00,2017-03-22 08:00:00,0,,Global Muckraking: Investigative Journalism and Global Media,Learn how brave journalists can rock the world by exposing corruption and human rights and labor abuses.,"Global Muckraking: Investigative Journalism and Global Media,隨堂模式,哥倫比亞大學,",語言,1
9810,course-v1:ColumbiaX+WHAW1.1x+3T2016,2017-03-08 08:00:00,2018-03-08 08:00:00,0,,Women Have Always Worked: The U.S. Experience 1700 – 1920,"Learn about the history of women in America and how their work has changed the home, the workplace, and the nation.","Women Have Always Worked: The U.S. Experience 1700 – 1920,隨堂模式,哥倫比亞大學,",運動,1
11160,course-v1:ColumbiaX+WHAW1.2x+1T2017,2017-05-31 08:00:00,2018-06-01 08:00:00,0,,Women Have Always Worked: The U.S. Experience 1920 – 2016,"In Part Two of Women Have Always Worked, learn how women's work has changed the home, the workplace, and the nation in the 20th century through the present.","Women Have Always Worked: The U.S. Experience 1920 – 2016,隨堂模式,哥倫比亞大學,",運動,1
10544,course-v1:CornellX+DEAL101x+1T2017,2017-05-23 08:00:00,2017-06-27 08:00:00,0,,Structuring Business Agreements for Success,"Do you know the components of a business agreement? Can you bridge the information gaps necessary to meet the needs of contracting parties? In this course, you will learn the laws, principles and guidelines to structure successful business deals to meet the needs of contracting parties.","Structuring Business Agreements for Success,隨堂模式,康奈爾大學,",商管,1
9200,course-v1:CornellX+GMO101x+T12017,2017-03-01 08:00:00,2017-04-05 08:00:00,0,,The Science and Politics of the GMO,"Learn the basics of genetic engineering and biotechnology and examine why the GMO is politically contentious. Participants will gain an understanding of how science works, its limits, and how the interaction of these factors leads to decision making.","The Science and Politics of the GMO,隨堂模式,康奈爾大學,",科學,1
11156,course-v1:CornellX_UQx+BIOEE101x+2T2017,2017-06-27 08:00:00,2017-08-01 08:00:00,0,,"Sharks! Global Biodiversity, Biology, and Conservation","Learn about the most fascinating animals on Earth, their sophisticated senses and how sharks and their relatives have impacted human history and culture.","Sharks! Global Biodiversity, Biology, and Conservation,隨堂模式,,",科學,1
10507,course-v1:CurtinX+EDU1x+1T2017,2017-04-04 08:00:00,2017-10-06 08:00:00,0,,Analytics for the Classroom Teacher,This course is ideal for school teachers who want to improve their teaching through valuable data-driven insights.,"Analytics for the Classroom Teacher,隨堂模式,澳大利亞科廷科技大學,",程式,1
11513,course-v1:CurtinX+ENV1x+2T2017,2017-07-03 08:00:00,2017-11-17 08:00:00,0,,Environmental Studies: A Global Perspective,Learn the fundamentals of environmental studies as you explore global and local communities and determine solutions to environmental challenges.,"Environmental Studies: A Global Perspective,隨堂模式,澳大利亞科廷科技大學,",科學,1
12107,course-v1:CurtinX+HRIG1x+2T2017,2017-07-17 08:00:00,2017-10-20 08:00:00,0,,Human Rights Theory and Philosophy,Explore what is meant by human rights through learning about the development of the conventional understanding of universal human rights as well as some of the major critiques of the concept.,"Human Rights Theory and Philosophy,隨堂模式,澳大利亞科廷科技大學,",程式,1
7664,course-v1:CurtinX+HRIG2x+1T2017,2017-04-24 08:00:00,2017-07-28 08:00:00,0,,Human Rights and Development,"Discover why a critical understanding of development is paramount to addressing poverty, inequality, climate change, indigenous rights and issues of social justice.","Human Rights and Development,隨堂模式,澳大利亞科廷科技大學,",程式,1
7665,course-v1:CurtinX+HRIG3x+2T2017,2017-07-31 08:00:00,2017-11-03 08:00:00,0,,"Human Rights Activism, Advocacy and Change","Learn about the role of social movements, advocacy groups and activism in bringing about social change.","Human Rights Activism, Advocacy and Change,隨堂模式,澳大利亞科廷科技大學,",運動,1
10181,course-v1:CurtinX+MKT1x+2T2017,2017-05-01 08:00:00,2017-12-08 08:00:00,0,,Digital Branding and Engagement,Learn how to increase brand engagement through the creation and distribution of content using an owned digital channel approach.,"Digital Branding and Engagement,隨堂模式,澳大利亞科廷科技大學,",商管,1
10180,course-v1:CurtinX+MKT2x+2T2017,2017-07-03 08:00:00,2017-12-08 08:00:00,0,,Reputation Management in a Digital World,"Learn how to develop, manage and protect a company’s online reputation through social media including Facebook and Twitter.","Reputation Management in a Digital World,隨堂模式,澳大利亞科廷科技大學,",商管,1
10179,course-v1:CurtinX+MKT3x+3T2017,2017-09-04 08:00:00,2017-12-08 08:00:00,0,,Buyer Behaviour and Analysis,Learn how to analyse and apply consumer and buyer behaviour fundamentals to develop an effective marketing campaign.,"Buyer Behaviour and Analysis,隨堂模式,澳大利亞科廷科技大學,",商管,1
10178,course-v1:CurtinX+MKT4x+1T2018,2018-01-29 08:00:00,2018-04-20 08:00:00,0,,Strategic Brand Management,"Examine product/brand management decisions and investigate the strategies and tactics to build, measure and manage brand equity.","Strategic Brand Management,隨堂模式,澳大利亞科廷科技大學,",商管,1
10177,course-v1:CurtinX+MKT5x+2T2018,2018-03-05 08:00:00,2018-05-25 08:00:00,0,,Online Marketing Strategies,"Learn about online marketing opportunities and how to use the Internet, social media, and digital analytics to successfully market your business.","Online Marketing Strategies,隨堂模式,澳大利亞科廷科技大學,",商管,1
8765,course-v1:DGUT+24520040+2016_T2,2016-12-15 08:00:00,2020-12-31 00:00:00,0,,物權法學,,"物權法學,隨堂模式,,",商管,1
9271,course-v1:DGUT+CS001+2016_T1,2017-01-01 08:00:00,2017-12-01 08:00:00,0,,電路與模擬電子技術,,"電路與模擬電子技術,隨堂模式,,",程式,1
9464,course-v1:DGUT_CS+CS002+2016_T2,2017-01-11 08:00:00,2018-12-01 08:00:00,0,,數字邏輯,,"數字邏輯,隨堂模式,,",程式,1
8535,course-v1:DING_Youzhuan+MC001+2013_T1,2016-11-01 08:00:00,2016-12-30 00:30:00,0,,MOOC學習,,"MOOC學習,隨堂模式,,",程式,1
11612,course-v1:DYU+dyuglbbx+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,economics,管理百寶箱,除了工作，我們日常生活中的事與務也時時都需要管理；舉凡時間的管理、個人及家庭財務的管理、人際之間的互動與溝通、及週休旅遊規劃等等，皆涉及相關管理概念、理論、或工具的應用；因此，管理知識可以說是身爲現代社會公民必備的素養之一。另一方面，對管理學院的學生而言，管理學則是重要的基礎入門課程；而對非管理學院的學生而言，管理知識與專業知識的互動，亦將有助學生的前程規劃。鑑於管理知識的重要性，作者基於多年授課經驗，特別設計此一課程，以輕鬆及彈性化方式，將相關基本卻重要的管理知識有系統地介紹給選修者；質言之，本課程的目標在於增進修習者的管理知識，使其於專業上或日常生活上，皆能因此而獲益。,"管理百寶箱（2017秋）,隨堂模式,大葉大學 ,經管·會計",商管,1
9861,course-v1:DYU+dyuwgzbbm+2017_T1,2017-03-20 08:00:00,2017-06-05 23:30:00,0,economics,爲公司把把脈,"財務報表是公司各項作業最後呈現的結果，所以從財務報表即可看出公司做了什麼樣子的決策。這種現象就和中醫理論一樣，喫了什麼東西影響了什麼身體上器官，最後在身體上出現什麼樣的表徵一樣。因此本課程將中醫的「望」、「聞」、「問」、「切」四種看診手法，融入財務報表分析中，以深入淺出之文字引領學習者進入財務報表分析的世界，用學習者自己生活周遭之案例進行解說，輔以影像、繪圖等方式進行解說，讓學習者輕鬆理解財務報表。
本課程透過小說情節(天龍八部及射鵰英雄傳)，吸引學習者的注意力後，再說明實務狀況，加深學習者之印象，讓課程內容能深植學習者之腦海。再用中醫的四診法及巴非特的八部曲及降龍十八掌爲學習者詳細說明財務報表分析內容。整個學習過程輕鬆活潑有趣，一改傳統財務報表分析課程枯燥無味的刻板印象。","爲公司把把脈,隨堂模式,大葉大學 ,經管·會計",商管,1
